position	distance	allele0_0	allele0_1	allele1_0	allele1_1
N/A	0.00140339	0.999975	2.4773e-05	0.000389478	0.999611
N/A	0.0014034	0.999956	4.35013e-05	1.07254e-05	0.999989
N/A	0.00140342	0.999973	2.65066e-05	1.67831e-09	1
N/A	0.00140344	0.999969	3.11162e-05	0.000207189	0.999793
N/A	0.00140349	0.999973	2.66947e-05	0.000261362	0.999739
N/A	0.00140349	0.99997	2.99309e-05	4.82827e-08	1
N/A	0.00140354	0.999963	3.71124e-05	2.1719e-09	1
N/A	0.00140356	0.999977	2.28894e-05	2.74326e-05	0.999973
N/A	0.00140363	0.999957	4.33739e-05	2.04238e-06	0.999998
N/A	0.00140371	0.999959	4.10574e-05	8.23352e-08	1
N/A	0.00140379	0.999966	3.36421e-05	2.50585e-09	1
N/A	0.00140379	0.999981	1.90344e-05	7.73107e-05	0.999923
N/A	0.00140379	0.999978	2.16749e-05	1.55752e-09	1
N/A	0.00140384	0.999975	2.52592e-05	0.0003098	0.99969
N/A	0.00140387	0.99997	2.99672e-05	0.000134062	0.999866
N/A	0.00140389	0.999971	2.93153e-05	1.46954e-06	0.999999
N/A	0.00140389	0.999962	3.79448e-05	8.04012e-05	0.99992
N/A	0.00140396	0.999967	3.30701e-05	1.23782e-06	0.999999
N/A	0.00140401	0.999964	3.59559e-05	3.72612e-08	1
N/A	0.00140414	0.999974	2.55351e-05	7.79234e-09	1
N/A	0.00140415	0.99997	3.01296e-05	9.71034e-07	0.999999
N/A	0.00140418	0.999983	1.65401e-05	1.83996e-08	1
N/A	0.00140423	0.999971	2.87447e-05	3.55468e-06	0.999996
N/A	0.00140445	0.999972	2.75191e-05	1.5821e-05	0.999984
N/A	0.00140446	0.99997	3.02836e-05	5.74658e-06	0.999994
N/A	0.00140447	0.999973	2.68945e-05	0.000169042	0.999831
N/A	0.00140453	0.999961	3.89108e-05	0.000371465	0.999629
N/A	0.00140454	0.99997	3.04181e-05	9.2361e-06	0.999991
N/A	0.00140455	0.999972	2.78027e-05	5.61545e-08	1
N/A	0.00140462	0.999966	3.35147e-05	0.000304733	0.999695
N/A	0.00140467	0.999973	2.68003e-05	4.85475e-08	1
N/A	0.00140472	0.999965	3.46518e-05	4.4351e-06	0.999996
N/A	0.00140474	0.999974	2.62923e-05	2.86243e-06	0.999997
N/A	0.00140479	0.999967	3.28397e-05	4.48692e-05	0.999955
N/A	0.00140479	0.99997	2.96813e-05	1.03127e-07	1
N/A	0.00140481	0.99997	2.99705e-05	0.000150612	0.999849
N/A	0.00140489	0.999971	2.86037e-05	1.38597e-07	1
N/A	0.00140503	0.999966	3.36769e-05	0.000143801	0.999856
N/A	0.00140505	0.999962	3.77367e-05	1.84866e-08	1
N/A	0.00140513	0.999968	3.19939e-05	2.70625e-05	0.999973
N/A	0.00140513	0.999976	2.36152e-05	8.10812e-05	0.999919
N/A	0.00140517	0.99997	3.04558e-05	1.67921e-08	1
N/A	0.0014053	0.999971	2.94051e-05	1.15102e-08	1
N/A	0.00140536	0.999975	2.502e-05	4.62722e-07	1
N/A	0.00140541	0.999976	2.42835e-05	1.17135e-05	0.999988
N/A	0.00140549	0.999971	2.93332e-05	0.000237513	0.999762
N/A	0.0014055	0.999973	2.69019e-05	1.19087e-07	1
N/A	0.00140558	0.999972	2.77225e-05	1.91581e-06	0.999998
N/A	0.00140564	0.999972	2.7993e-05	0.000218065	0.999782
N/A	0.00140567	0.99997	3.01755e-05	7.06008e-07	0.999999
N/A	0.00140574	0.999958	4.20815e-05	2.15985e-05	0.999978
N/A	0.00140576	0.99997	2.95394e-05	2.53473e-05	0.999975
N/A	0.00140578	0.999974	2.56362e-05	0.000512513	0.999487
N/A	0.00140583	0.999963	3.68555e-05	9.70821e-08	1
N/A	0.00140584	0.999957	4.28404e-05	0.000318285	0.999682
N/A	0.00140589	0.99997	3.04296e-05	3.8487e-06	0.999996
N/A	0.00140595	0.999961	3.93632e-05	1.14278e-08	1
N/A	0.00140595	0.999981	1.87485e-05	2.83011e-08	1
N/A	0.00140599	0.999956	4.42057e-05	0.000171911	0.999828
N/A	0.001406	0.999971	2.87363e-05	0.000256111	0.999744
N/A	0.00140603	0.999967	3.34977e-05	1.66123e-09	1
N/A	0.00140603	0.999964	3.58919e-05	1.33886e-09	1
N/A	0.00140606	0.999967	3.35e-05	2.34472e-07	1
N/A	0.00140613	0.999982	1.78837e-05	7.34893e-08	1
N/A	0.00140622	0.999976	2.43143e-05	1.30164e-09	1
N/A	0.00140627	0.999967	3.2736e-05	2.52592e-07	1
N/A	0.00140631	0.999971	2.89883e-05	3.23546e-09	1
N/A	0.00140632	0.999969	3.12907e-05	2.67484e-05	0.999973
N/A	0.00140641	0.999971	2.90096e-05	6.54746e-07	0.999999
N/A	0.00140649	0.999965	3.51194e-05	9.56237e-08	1
N/A	0.0014065	0.999967	3.29326e-05	4.38211e-07	1
N/A	0.00140668	0.999975	2.47226e-05	4.09491e-07	1
N/A	0.00140669	0.999972	2.78718e-05	2.86933e-07	1
N/A	0.00140673	0.999966	3.39145e-05	1.99106e-08	1
N/A	0.00140681	0.999967	3.341e-05	1.40771e-07	1
N/A	0.00140682	0.999963	3.69266e-05	6.01716e-08	1
N/A	0.00140688	0.999971	2.8534e-05	4.01382e-07	1
N/A	0.00140688	0.999976	2.4185e-05	6.67371e-06	0.999993
N/A	0.00140692	0.999975	2.54014e-05	1.98959e-09	1
N/A	0.00140693	0.999969	3.08026e-05	5.24392e-06	0.999995
N/A	0.00140694	0.999969	3.07296e-05	3.66349e-06	0.999996
N/A	0.00140697	0.999973	2.72169e-05	7.61368e-09	1
N/A	0.00140697	0.999971	2.89678e-05	4.91629e-05	0.999951
N/A	0.001407	0.999979	2.10548e-05	4.01932e-06	0.999996
N/A	0.00140709	0.999962	3.84587e-05	3.74525e-08	1
N/A	0.00140709	0.999967	3.30055e-05	1.26358e-05	0.999987
N/A	0.00140713	0.999981	1.93143e-05	1.96867e-05	0.99998
N/A	0.00140714	0.999973	2.65657e-05	2.23075e-08	1
N/A	0.00140714	0.999972	2.82965e-05	9.07606e-05	0.999909
N/A	0.00140718	0.999972	2.82461e-05	3.65741e-08	1
N/A	0.00140722	0.999972	2.82207e-05	1.86071e-08	1
N/A	0.00140726	0.99997	3.0207e-05	7.76727e-09	1
N/A	0.00140733	0.999973	2.68615e-05	7.91589e-05	0.999921
N/A	0.00140737	0.999963	3.68383e-05	1.3701e-08	1
N/A	0.00140742	0.999965	3.47161e-05	2.18898e-05	0.999978
N/A	0.00140743	0.999969	3.05015e-05	1.14476e-05	0.999989
N/A	0.00140752	0.999963	3.73699e-05	0.000291919	0.999708
N/A	0.00140755	0.999976	2.43892e-05	1.54773e-06	0.999998
N/A	0.00140759	0.999963	3.70497e-05	4.02597e-09	1
N/A	0.00140764	0.999969	3.08473e-05	9.09091e-07	0.999999
N/A	0.00140766	0.999973	2.6931e-05	4.73341e-09	1
N/A	0.00140781	0.999973	2.74348e-05	3.9676e-08	1
N/A	0.00140786	0.999982	1.8466e-05	2.1564e-06	0.999998
N/A	0.00140803	0.99997	2.96187e-05	1.13107e-08	1
N/A	0.00140804	0.999975	2.51768e-05	1.61651e-06	0.999998
N/A	0.00140815	0.999964	3.63597e-05	6.57561e-09	1
N/A	0.00140815	0.999961	3.92694e-05	0.000225827	0.999774
N/A	0.00140818	0.999958	4.16843e-05	4.57436e-09	1
N/A	0.00140828	0.999963	3.72446e-05	2.80543e-07	1
N/A	0.00140829	0.999972	2.80541e-05	0.000435562	0.999564
N/A	0.00140829	0.999972	2.75892e-05	2.06767e-07	1
N/A	0.00140831	0.999979	2.14092e-05	2.35684e-07	1
N/A	0.00140836	0.999955	4.45221e-05	0.000367258	0.999633
N/A	0.00140846	0.999967	3.34433e-05	1.30774e-08	1
N/A	0.0014085	0.999981	1.94588e-05	0.000482377	0.999518
N/A	0.00140864	0.999969	3.10842e-05	0.000182611	0.999817
N/A	0.00140874	0.999958	4.16938e-05	5.66679e-09	1
N/A	0.00140875	0.999965	3.47513e-05	4.10972e-05	0.999959
N/A	0.00140877	0.999953	4.70018e-05	8.87908e-05	0.999911
N/A	0.00140885	0.999962	3.76014e-05	1.05148e-06	0.999999
N/A	0.00140892	0.999966	3.43543e-05	1.19569e-09	1
N/A	0.00140893	0.99997	3.04592e-05	7.72191e-08	1
N/A	0.00140893	0.999973	2.6534e-05	0.000205381	0.999795
N/A	0.00140898	0.999974	2.55994e-05	0.000192433	0.999808
N/A	0.001409	0.999972	2.76593e-05	3.94475e-05	0.999961
N/A	0.00140907	0.999963	3.6931e-05	1.06363e-06	0.999999
N/A	0.00140908	0.999975	2.54351e-05	0.000253849	0.999746
N/A	0.00140909	0.999972	2.84151e-05	0.000204102	0.999796
N/A	0.0014091	0.99997	3.01268e-05	1.09621e-05	0.999989
N/A	0.00140911	0.999955	4.48626e-05	2.9623e-05	0.99997
N/A	0.00140925	0.999968	3.23186e-05	4.32969e-09	1
N/A	0.00140932	0.999968	3.2269e-05	3.99134e-08	1
N/A	0.00140936	0.999977	2.25051e-05	9.1121e-06	0.999991
N/A	0.0014095	0.999961	3.90208e-05	1.17572e-08	1
N/A	0.00140954	0.99998	2.00848e-05	5.8482e-09	1
N/A	0.00140959	0.999974	2.56931e-05	1.59876e-07	1
N/A	0.0014098	0.999972	2.77508e-05	3.51523e-06	0.999996
N/A	0.00140986	0.999971	2.85227e-05	8.44952e-09	1
N/A	0.00140989	0.999981	1.92812e-05	2.57154e-08	1
N/A	0.0014099	0.999963	3.66658e-05	2.77047e-05	0.999972
N/A	0.00140992	0.999962	3.83684e-05	1.17643e-07	1
N/A	0.00140992	0.999966	3.41608e-05	1.17475e-07	1
N/A	0.00140992	0.999973	2.65946e-05	3.6292e-08	1
N/A	0.00140996	0.999971	2.89173e-05	1.42612e-06	0.999999
N/A	0.00140998	0.999967	3.31198e-05	2.69697e-09	1
N/A	0.00141003	0.999973	2.73272e-05	8.49958e-06	0.999992
N/A	0.00141016	0.999963	3.65385e-05	2.80391e-08	1
N/A	0.00141021	0.999974	2.55714e-05	4.58349e-07	1
N/A	0.00141022	0.999964	3.62935e-05	1.38872e-07	1
N/A	0.00141023	0.999973	2.69156e-05	3.0054e-09	1
N/A	0.00141031	0.999971	2.93393e-05	3.08314e-05	0.999969
N/A	0.00141034	0.999967	3.2666e-05	2.35687e-06	0.999998
N/A	0.00141051	0.999957	4.25183e-05	0.000105615	0.999894
N/A	0.00141064	0.999963	3.68908e-05	4.00561e-07	1
N/A	0.00141067	0.999965	3.49303e-05	7.1171e-08	1
N/A	0.00141085	0.999966	3.39593e-05	6.6814e-09	1
N/A	0.00141089	0.999977	2.30324e-05	0.000479623	0.99952
N/A	0.00141099	0.999968	3.15372e-05	4.73099e-07	1
N/A	0.00141106	0.999969	3.05101e-05	0.000329487	0.999671
N/A	0.0014111	0.999972	2.82976e-05	7.24259e-07	0.999999
N/A	0.00141114	0.999958	4.20127e-05	5.59249e-06	0.999994
N/A	0.00141118	0.999967	3.2601e-05	0.000197758	0.999802
N/A	0.0014112	0.999963	3.66441e-05	1.60038e-06	0.999998
N/A	0.00141123	0.999975	2.49252e-05	1.62163e-08	1
N/A	0.00141125	0.999961	3.93653e-05	1.65252e-07	1
N/A	0.00141129	0.999966	3.41786e-05	1.23756e-07	1
N/A	0.00141134	0.999974	2.62841e-05	1.05111e-08	1
N/A	0.00141135	0.999959	4.06744e-05	2.81853e-05	0.999972
N/A	0.00141146	0.999967	3.31973e-05	3.77824e-05	0.999962
N/A	0.00141151	0.999967	3.33218e-05	4.62784e-09	1
N/A	0.00141165	0.999975	2.4514e-05	0.000295221	0.999705
N/A	0.00141169	0.99997	3.01185e-05	3.21739e-08	1
N/A	0.00141174	0.999978	2.24352e-05	0.000743838	0.999256
N/A	0.00141189	0.999979	2.10324e-05	5.73959e-09	1
N/A	0.00141195	0.999974	2.61191e-05	1.15599e-05	0.999988
N/A	0.00141197	0.999971	2.87098e-05	3.29156e-06	0.999997
N/A	0.00141198	0.999964	3.59631e-05	1.18847e-06	0.999999
N/A	0.001412	0.999966	3.42122e-05	8.53109e-05	0.999915
N/A	0.001412	0.999965	3.50658e-05	2.7726e-09	1
N/A	0.00141201	0.999962	3.80363e-05	2.18082e-09	1
N/A	0.00141211	0.999971	2.93619e-05	4.516e-07	1
N/A	0.00141212	0.999968	3.20239e-05	0.000880152	0.99912
N/A	0.00141216	0.999968	3.18465e-05	5.02931e-06	0.999995
N/A	0.0014122	0.999962	3.81977e-05	0.000125029	0.999875
N/A	0.00141222	0.999964	3.59602e-05	1.02826e-07	1
N/A	0.0014123	0.999973	2.68173e-05	1.98677e-06	0.999998
N/A	0.0014124	0.999971	2.94687e-05	6.492e-05	0.999935
N/A	0.00141257	0.999967	3.30143e-05	4.51686e-06	0.999995
N/A	0.00141261	0.999977	2.31428e-05	4.00063e-06	0.999996
N/A	0.00141264	0.999971	2.88024e-05	1.24735e-09	1
N/A	0.00141273	0.999969	3.06381e-05	0.000198439	0.999802
N/A	0.00141279	0.999972	2.8267e-05	0.000720826	0.999279
N/A	0.00141283	0.999967	3.30494e-05	0.000311979	0.999688
N/A	0.00141286	0.999975	2.45078e-05	0.000159674	0.99984
N/A	0.00141289	0.999976	2.39935e-05	7.99426e-05	0.99992
N/A	0.00141297	0.999977	2.33159e-05	0.000108825	0.999891
N/A	0.00141306	0.999973	2.68761e-05	7.72957e-05	0.999923
N/A	0.00141307	0.999976	2.38221e-05	8.20593e-09	1
N/A	0.00141313	0.999967	3.29052e-05	1.44381e-08	1
N/A	0.00141324	0.999965	3.51853e-05	1.96308e-05	0.99998
N/A	0.00141329	0.999967	3.3201e-05	1.54973e-09	1
N/A	0.00141344	0.999959	4.1012e-05	0.000101002	0.999899
N/A	0.00141346	0.999971	2.93399e-05	3.37599e-05	0.999966
N/A	0.00141348	0.999976	2.37236e-05	1.41901e-07	1
N/A	0.00141356	0.999973	2.67466e-05	2.6173e-07	1
N/A	0.0014136	0.999974	2.63844e-05	1.17166e-07	1
N/A	0.00141365	0.999975	2.53164e-05	0.00076881	0.999231
N/A	0.00141365	0.999962	3.7961e-05	6.94192e-05	0.999931
N/A	0.00141367	0.999979	2.12611e-05	4.78716e-08	1
N/A	0.00141375	0.999979	2.10217e-05	7.97042e-07	0.999999
N/A	0.00141385	0.999975	2.50876e-05	0.000114747	0.999885
N/A	0.0014139	0.999965	3.46873e-05	2.88018e-07	1
N/A	0.00141394	0.999966	3.35095e-05	3.59347e-06	0.999996
N/A	0.00141396	0.999966	3.43953e-05	5.95405e-09	1
N/A	0.001414	0.999962	3.84499e-05	0.000173915	0.999826
N/A	0.00141413	0.999972	2.83862e-05	3.46277e-08	1
N/A	0.00141418	0.999974	2.56771e-05	1.84621e-06	0.999998
N/A	0.00141419	0.999954	4.57949e-05	0.000223673	0.999776
N/A	0.0014142	0.999972	2.82998e-05	7.67084e-05	0.999923
N/A	0.00141421	0.999965	3.54706e-05	9.57099e-08	1
N/A	0.00141428	0.999967	3.29476e-05	2.53917e-09	1
N/A	0.00141436	0.999977	2.29685e-05	1.42872e-09	1
N/A	0.00141437	0.999952	4.76474e-05	6.90688e-09	1
N/A	0.00141438	0.999977	2.33555e-05	0.000282663	0.999717
N/A	0.00141441	0.999974	2.58729e-05	1.76794e-09	1
N/A	0.00141446	0.999963	3.7195e-05	1.55838e-07	1
N/A	0.0014145	0.999969	3.11898e-05	1.93812e-07	1
N/A	0.00141457	0.999962	3.84182e-05	4.43186e-07	1
N/A	0.00141459	0.999964	3.56097e-05	1.62987e-07	1
N/A	0.00141461	0.99996	4.02478e-05	2.79572e-06	0.999997
N/A	0.00141464	0.999969	3.1325e-05	6.05185e-07	0.999999
N/A	0.00141464	0.999971	2.91833e-05	5.64462e-08	1
N/A	0.00141467	0.999962	3.78624e-05	1.03348e-07	1
N/A	0.00141475	0.999974	2.57961e-05	0.000169653	0.99983
N/A	0.00141489	0.999975	2.48575e-05	1.2988e-09	1
N/A	0.00141508	0.99998	1.96264e-05	2.20939e-06	0.999998
N/A	0.00141518	0.999963	3.6546e-05	1.75922e-05	0.999982
N/A	0.00141526	0.999964	3.58158e-05	1.50317e-07	1
N/A	0.00141527	0.999969	3.12367e-05	8.80218e-06	0.999991
N/A	0.00141533	0.999963	3.65091e-05	5.95554e-06	0.999994
N/A	0.00141542	0.999971	2.94557e-05	2.81801e-05	0.999972
N/A	0.00141545	0.999977	2.32389e-05	0.0008236	0.999176
N/A	0.00141547	0.999963	3.74119e-05	3.20602e-08	1
N/A	0.00141559	0.999975	2.50299e-05	7.51927e-07	0.999999
N/A	0.00141559	0.999972	2.81134e-05	0.000282708	0.999717
N/A	0.00141572	0.999978	2.21729e-05	3.96254e-07	1
N/A	0.00141587	0.999969	3.13256e-05	9.8698e-05	0.999901
N/A	0.00141588	0.999975	2.53782e-05	9.81144e-09	1
N/A	0.00141588	0.999974	2.57454e-05	6.34209e-05	0.999937
N/A	0.001416	0.999965	3.53854e-05	5.75862e-05	0.999942
N/A	0.00141606	0.999964	3.63975e-05	0.000108818	0.999891
N/A	0.00141609	0.999968	3.22832e-05	0.000416078	0.999584
N/A	0.00141613	0.999968	3.1597e-05	0.000290995	0.999709
N/A	0.00141614	0.999971	2.91724e-05	8.79556e-09	1
N/A	0.00141617	0.999975	2.54126e-05	2.3545e-09	1
N/A	0.00141625	0.999974	2.63979e-05	4.15754e-06	0.999996
N/A	0.00141629	0.999968	3.19347e-05	1.04818e-05	0.99999
N/A	0.00141634	0.999978	2.16402e-05	0.000215219	0.999785
N/A	0.00141636	0.999972	2.83132e-05	1.6445e-05	0.999984
N/A	0.00141637	0.999966	3.40042e-05	8.90053e-05	0.999911
N/A	0.00141638	0.999967	3.31986e-05	1.37526e-05	0.999986
N/A	0.00141641	0.999972	2.78431e-05	0.000485372	0.999515
N/A	0.00141649	0.999963	3.71619e-05	1.4416e-08	1
N/A	0.00141652	0.999977	2.26424e-05	1.56507e-06	0.999998
N/A	0.00141654	0.999965	3.45752e-05	8.35685e-07	0.999999
N/A	0.0014166	0.99997	3.04014e-05	2.55999e-06	0.999997
N/A	0.00141664	0.999967	3.32201e-05	0.000292091	0.999708
N/A	0.00141674	0.999966	3.3525e-05	5.282e-06	0.999995
N/A	0.0014168	0.999963	3.70134e-05	5.57404e-06	0.999994
N/A	0.00141682	0.999975	2.46257e-05	1.75863e-05	0.999982
N/A	0.00141683	0.999962	3.82718e-05	2.70262e-07	1
N/A	0.00141683	0.999956	4.3924e-05	1.73034e-08	1
N/A	0.0014169	0.99998	2.03059e-05	6.5589e-06	0.999993
N/A	0.00141693	0.99998	2.01283e-05	1.79444e-08	1
N/A	0.00141694	0.999975	2.50103e-05	0.000246348	0.999754
N/A	0.00141694	0.999965	3.51061e-05	6.78979e-05	0.999932
N/A	0.00141698	0.999982	1.79987e-05	1.32711e-08	1
N/A	0.00141709	0.999975	2.54857e-05	3.88861e-07	1
N/A	0.00141711	0.999969	3.0878e-05	2.98208e-06	0.999997
N/A	0.00141717	0.999967	3.33456e-05	5.76434e-05	0.999942
N/A	0.00141722	0.999977	2.34241e-05	5.40371e-07	0.999999
N/A	0.00141726	0.999961	3.86215e-05	3.55553e-06	0.999996
N/A	0.0014173	0.999961	3.92087e-05	0.000518119	0.999482
N/A	0.00141738	0.99996	3.97204e-05	1.48006e-08	1
N/A	0.00141741	0.999965	3.46397e-05	2.97582e-09	1
N/A	0.00141751	0.999976	2.4072e-05	1.13695e-05	0.999989
N/A	0.00141757	0.999966	3.44897e-05	0.00016192	0.999838
N/A	0.00141762	0.999962	3.8472e-05	2.21794e-09	1
N/A	0.00141768	0.999975	2.48317e-05	5.22086e-08	1
N/A	0.00141781	0.999975	2.49615e-05	0.000465819	0.999534
N/A	0.00141783	0.999959	4.05015e-05	1.87698e-07	1
N/A	0.00141789	0.999967	3.3298e-05	1.31811e-09	1
N/A	0.00141795	0.999969	3.07357e-05	6.43273e-09	1
N/A	0.00141806	0.999969	3.10177e-05	0.000330736	0.999669
N/A	0.00141812	0.999959	4.12692e-05	5.67974e-05	0.999943
N/A	0.00141813	0.999963	3.7458e-05	4.62934e-08	1
N/A	0.0014182	0.999974	2.57691e-05	1.02791e-09	1
N/A	0.00141822	0.999972	2.77665e-05	4.61125e-08	1
N/A	0.00141823	0.999968	3.22518e-05	0.000733963	0.999266
N/A	0.00141825	0.999969	3.05755e-05	3.1708e-05	0.999968
N/A	0.00141826	0.999965	3.5342e-05	1.25342e-07	1
N/A	0.0014183	0.999969	3.09016e-05	2.7484e-06	0.999997
N/A	0.00141837	0.999977	2.26679e-05	0.00010298	0.999897
N/A	0.00141843	0.99996	4.02858e-05	1.68838e-07	1
N/A	0.00141846	0.999981	1.86784e-05	4.06464e-06	0.999996
N/A	0.00141848	0.999976	2.43369e-05	5.32902e-09	1
N/A	0.00141854	0.999973	2.74692e-05	2.82365e-09	1
N/A	0.00141864	0.999971	2.8638e-05	3.61015e-06	0.999996
N/A	0.00141866	0.999966	3.40025e-05	2.17081e-09	1
N/A	0.00141867	0.999967	3.26654e-05	3.25724e-09	1
N/A	0.00141868	0.999972	2.81617e-05	5.12807e-06	0.999995
N/A	0.00141875	0.999953	4.69766e-05	1.27328e-09	1
N/A	0.0014188	0.99997	3.02376e-05	2.87423e-05	0.999971
N/A	0.00141882	0.999975	2.47952e-05	0.000106302	0.999894
N/A	0.00141883	0.999977	2.28582e-05	1.62021e-08	1
N/A	0.00141883	0.999969	3.10387e-05	5.85177e-06	0.999994
N/A	0.00141884	0.999971	2.92479e-05	3.66866e-09	1
N/A	0.00141889	0.999961	3.94625e-05	7.81997e-05	0.999922
N/A	0.00141895	0.999982	1.81419e-05	2.18945e-05	0.999978
N/A	0.00141907	0.999965	3.49442e-05	5.19948e-07	0.999999
N/A	0.0014192	0.999972	2.82459e-05	2.03871e-05	0.99998
N/A	0.00141924	0.999963	3.71489e-05	3.65081e-06	0.999996
N/A	0.00141926	0.999963	3.68339e-05	1.09124e-08	1
N/A	0.00141931	0.999969	3.13527e-05	1.56468e-09	1
N/A	0.00141935	0.999963	3.6505e-05	1.61424e-05	0.999984
N/A	0.00141936	0.999965	3.49641e-05	6.01653e-08	1
N/A	0.00141957	0.999966	3.41825e-05	6.84976e-05	0.999932
N/A	0.00141971	0.999973	2.69134e-05	1.73874e-05	0.999983
N/A	0.00141973	0.999963	3.74957e-05	1.52832e-08	1
N/A	0.00141978	0.999976	2.38572e-05	8.48501e-09	1
N/A	0.00141978	0.999971	2.87031e-05	1.19029e-05	0.999988
N/A	0.0014198	0.999966	3.39366e-05	2.80716e-09	1
N/A	0.00141984	0.999974	2.61624e-05	0.000259882	0.99974
N/A	0.0014199	0.999969	3.09729e-05	6.56035e-07	0.999999
N/A	0.00141996	0.999959	4.06581e-05	5.43321e-06	0.999995
N/A	0.00142014	0.999965	3.51265e-05	1.11055e-09	1
N/A	0.00142014	0.999976	2.4017e-05	5.96789e-09	1
N/A	0.00142031	0.999977	2.2974e-05	1.87108e-05	0.999981
N/A	0.00142034	0.999975	2.48366e-05	6.6384e-06	0.999993
N/A	0.00142035	0.999967	3.26743e-05	9.40252e-09	1
N/A	0.00142037	0.999969	3.10385e-05	0.000157908	0.999842
N/A	0.00142073	0.999969	3.10007e-05	3.94871e-09	1
N/A	0.00142077	0.99998	1.99095e-05	9.34769e-09	1
N/A	0.00142084	0.999967	3.31573e-05	2.09753e-05	0.999979
N/A	0.00142087	0.999971	2.94127e-05	2.45429e-06	0.999998
N/A	0.00142088	0.999963	3.72706e-05	1.14326e-05	0.999989
N/A	0.0014209	0.999981	1.8619e-05	1.44187e-08	1
N/A	0.00142092	0.999974	2.56862e-05	7.02754e-09	1
N/A	0.00142095	0.999974	2.63726e-05	4.34949e-06	0.999996
N/A	0.00142096	0.999967	3.25212e-05	4.74595e-08	1
N/A	0.001421	0.999972	2.83996e-05	2.21967e-09	1
N/A	0.00142106	0.999976	2.40782e-05	1.84461e-09	1
N/A	0.00142113	0.999972	2.78236e-05	6.98185e-09	1
N/A	0.00142115	0.999974	2.62903e-05	4.65241e-07	1
N/A	0.00142117	0.999971	2.94218e-05	0.000177171	0.999823
N/A	0.00142122	0.999976	2.40319e-05	0.000297201	0.999703
N/A	0.00142123	0.999974	2.62242e-05	5.61425e-07	0.999999
N/A	0.00142135	0.999978	2.21227e-05	2.35256e-05	0.999976
N/A	0.00142137	0.999975	2.53607e-05	1.88992e-06	0.999998
N/A	0.00142145	0.999966	3.397e-05	1.45593e-05	0.999985
N/A	0.0014215	0.999963	3.67058e-05	3.50056e-05	0.999965
N/A	0.00142158	0.999977	2.27271e-05	7.93067e-06	0.999992
N/A	0.00142167	0.999968	3.18287e-05	4.05191e-08	1
N/A	0.00142176	0.999971	2.86091e-05	1.18633e-08	1
N/A	0.00142187	0.99996	3.96913e-05	0.00047494	0.999525
N/A	0.00142187	0.999973	2.74919e-05	5.44965e-05	0.999946
N/A	0.00142198	0.999974	2.58006e-05	1.10599e-08	1
N/A	0.00142198	0.999968	3.15321e-05	2.48232e-09	1
N/A	0.00142212	0.999965	3.4531e-05	1.37297e-07	1
N/A	0.00142217	0.999965	3.52385e-05	3.6755e-06	0.999996
N/A	0.00142221	0.999967	3.29097e-05	4.26088e-05	0.999957
N/A	0.00142222	0.999973	2.67961e-05	1.35489e-08	1
N/A	0.00142228	0.999983	1.7061e-05	1.89413e-05	0.999981
N/A	0.00142229	0.999967	3.29335e-05	4.29343e-08	1
N/A	0.00142238	0.99997	3.00914e-05	8.50365e-06	0.999991
N/A	0.00142254	0.999968	3.19367e-05	1.44564e-06	0.999999
N/A	0.00142262	0.999969	3.11066e-05	9.85342e-06	0.99999
N/A	0.00142284	0.999972	2.75551e-05	1.94261e-06	0.999998
N/A	0.0014229	0.999978	2.22305e-05	3.93555e-05	0.999961
N/A	0.00142291	0.999966	3.43572e-05	0.000804133	0.999196
N/A	0.00142299	0.999962	3.79867e-05	7.93109e-09	1
N/A	0.00142301	0.999961	3.8914e-05	2.4536e-09	1
N/A	0.00142308	0.999967	3.28835e-05	0.000609133	0.999391
N/A	0.00142313	0.999958	4.17935e-05	0.000168628	0.999831
N/A	0.00142314	0.999959	4.05801e-05	1.75195e-09	1
N/A	0.00142318	0.99998	1.98732e-05	3.22106e-06	0.999997
N/A	0.0014233	0.999977	2.25717e-05	5.46123e-07	0.999999
N/A	0.0014233	0.999977	2.27601e-05	1.77712e-08	1
N/A	0.0014234	0.999964	3.58325e-05	8.69031e-07	0.999999
N/A	0.00142345	0.999961	3.92303e-05	1.23058e-08	1
N/A	0.00142348	0.999973	2.66714e-05	7.32295e-08	1
N/A	0.00142361	0.999966	3.44324e-05	0.00019805	0.999802
N/A	0.00142365	0.99996	3.9889e-05	4.64889e-08	1
N/A	0.00142371	0.999968	3.1666e-05	5.93505e-05	0.999941
N/A	0.00142378	0.999968	3.23201e-05	1.64058e-09	1
N/A	0.00142381	0.999962	3.81742e-05	0.000374099	0.999626
N/A	0.00142382	0.999968	3.20644e-05	1.15218e-05	0.999988
N/A	0.00142393	0.999961	3.8574e-05	5.65941e-07	0.999999
N/A	0.00142396	0.999973	2.72933e-05	9.23942e-06	0.999991
N/A	0.00142399	0.99997	2.97784e-05	1.74271e-06	0.999998
N/A	0.001424	0.999965	3.47735e-05	0.000888315	0.999112
N/A	0.00142409	0.999969	3.10735e-05	3.07323e-08	1
N/A	0.0014241	0.999975	2.45466e-05	9.67316e-05	0.999903
N/A	0.00142428	0.999978	2.21913e-05	1.39318e-06	0.999999
N/A	0.00142428	0.999977	2.34674e-05	1.54922e-06	0.999998
N/A	0.0014243	0.99996	4.03259e-05	4.06931e-06	0.999996
N/A	0.00142431	0.999959	4.107e-05	4.23425e-08	1
